league_name,season_year,team_canonical,mean_attendance,max_attendance,average_occupancy
ligaportugal2,2017,scbragab,362.79,550,0.66
ligaportugal2,2017,sccovilha,357.74,1238,0.29
ligaportugal2,2017,slbenficab,594.21,1083,0.55
ligaportugal2,2017,sportingcpb,226.37,476,0.48
ligaportugal2,2017,udoliveirense,378.42,605,0.63
ligaportugal2,2017,varzimsc,1229.95,2146,0.57
ligaportugal2,2017,vitoriaguimaraesscb,1590.74,2807,0.57
ligaportugal2,2018,academicadecoimbra,2529.12,3449,0.73
ligaportugal2,2018,academicodeviseufc,724.12,1363,0.53
ligaportugal2,2018,cdcovadapiedade,940.00,1943,0.48
ligaportugal2,2018,cdmafra,616.59,1085,0.57
ligaportugal2,2018,fcarouca,975.65,1890,0.52
ligaportugal2,2018,fcfamalicao,3478.41,5226,0.67
ligaportugal2,2018,fcpacosdeferreira,2772.29,7873,0.35
ligaportugal2,2018,fcportob,488.35,1314,0.37
ligaportugal2,2018,futebolclubepenafiel,593.94,1468,0.40
ligaportugal2,2018,gdestorilpraia,894.82,1683,0.53
ligaportugal2,2018,leixoessc,894.53,1558,0.57
ligaportugal2,2018,scbragab,336.71,891,0.38
ligaportugal2,2018,sccovilha,460.59,1227,0.38
ligaportugal2,2018,scfarense,2436.65,6140,0.40
ligaportugal2,2018,slbenficab,656.88,1550,0.42
ligaportugal2,2018,udoliveirense,486.00,1037,0.47
ligaportugal2,2018,varzimsc,1606.18,5899,0.27
ligaportugal2,2018,vitoriaguimaraesscb,1035.12,2117,0.49
ligaportugal2,2021,academicadecoimbra,1184.59,2448,0.48
ligaportugal2,2021,academicodeviseufc,200.24,439,0.46
ligaportugal2,2021,casapiaac,374.06,978,0.38
ligaportugal2,2021,cdfeirense,1250.53,3122,0.40
ligaportugal2,2021,cdmafra,522.18,987,0.53
ligaportugal2,2021,cdnacional,688.18,1218,0.57
ligaportugal2,2021,cfestrelaamadora,2437.47,4332,0.56
ligaportugal2,2021,clubedesportivotrofense,897.71,2358,0.38
ligaportugal2,2021,fcportob,424.12,887,0.48
ligaportugal2,2021,futebolclubepenafiel,543.94,1226,0.44
ligaportugal2,2021,gdchaves,1257.18,5161,0.24
ligaportugal2,2021,leixoessc,1699.71,3479,0.49
ligaportugal2,2021,rioavefutebolclube,1187.76,3047,0.39
ligaportugal2,2021,sccovilha,459.47,1796,0.26
ligaportugal2,2021,scfarense,2386.29,3227,0.74
ligaportugal2,2021,slbenficab,387.59,568,0.68
ligaportugal2,2021,udvilafranquense,203.00,356,0.57
ligaportugal2,2021,varzimsc,1814.71,3532,0.51
ligaportugal2,2022,academicodeviseufc,1915.94,4657,0.41
ligaportugal2,2022,bsad,392.94,904,0.43
ligaportugal2,2022,cdfeirense,1362.47,2818,0.48
ligaportugal2,2022,cdmafra,731.18,1226,0.60
ligaportugal2,2022,cdnacional,1473.82,3881,0.38
ligaportugal2,2022,cfestrelaamadora,1825.12,5149,0.35
ligaportugal2,2022,clubedesportivotondela,994.06,2629,0.38
ligaportugal2,2022,clubedesportivotrofense,790.76,1321,0.60
ligaportugal2,2022,fcportob,424.47,917,0.46
ligaportugal2,2022,futebolclubepenafiel,641.00,1211,0.53
ligaportugal2,2022,leixoessc,1592.41,2347,0.68
ligaportugal2,2022,moreirensefutebolclube,1449.59,3108,0.47
ligaportugal2,2022,sccovilha,680.71,1181,0.58
ligaportugal2,2022,scfarense,3468.18,6017,0.58
ligaportugal2,2022,scuniaotorreense,730.59,1274,0.57
ligaportugal2,2022,slbenficab,549.12,990,0.55
ligaportugal2,2022,udoliveirense,689.06,1540,0.45
ligaportugal2,2022,udvilafranquense,162.82,352,0.46
ligaportugal2,2023,academicodeviseufc,1437.71,4615,0.31
ligaportugal2,2023,avsfutebol,945.12,1628,0.58
ligaportugal2,2023,cdfeirense,1817.12,4323,0.42
ligaportugal2,2023,cdmafra,768.76,1187,0.65
ligaportugal2,2023,cdnacional,2085.76,5083,0.41
ligaportugal2,2023,cfosbelenenses,1798.88,2598,0.69
ligaportugal2,2023,clubedesportivosantaclara,2131.00,7443,0.29
ligaportugal2,2023,clubedesportivotondela,1141.82,3610,0.32
ligaportugal2,2023,clubsportmaritimo,7320.29,10385,0.70
ligaportugal2,2023,fcpacosdeferreira,2143.65,3574,0.60
ligaportugal2,2023,fcportob,497.06,850,0.58
ligaportugal2,2023,futebolclubepenafiel,791.41,1240,0.64
ligaportugal2,2023,lankfcvilaverdense,240.47,686,0.35
ligaportugal2,2023,leixoessc,1789.53,2380,0.75
ligaportugal2,2023,scuniaotorreense,942.29,2046,0.46
ligaportugal2,2023,slbenficab,492.65,833,0.59
ligaportugal2,2023,udleiria,5771.47,12178,0.47
ligaportugal2,2023,udoliveirense,606.59,1510,0.40
ligaportugal2,2024,academicodeviseufc,1624.12,5145,0.32
ligaportugal2,2024,cdfeirense,1895.41,3350,0.57
ligaportugal2,2024,cdmafra,464.47,779,0.60
ligaportugal2,2024,clubedesportivotondela,2147.82,4689,0.46
ligaportugal2,2024,clubsportmaritimo,5579.12,8125,0.69
ligaportugal2,2024,fcalverca,1005.06,2521,0.40
ligaportugal2,2024,fcfelgueiras1932,1434.29,1870,0.77
ligaportugal2,2024,fcpacosdeferreira,1781.47,3460,0.51
ligaportugal2,2024,fcportob,581.41,1088,0.53
ligaportugal2,2024,futebolclubedevizela,2056.00,4408,0.47
ligaportugal2,2024,futebolclubepenafiel,1108.76,2623,0.42
ligaportugal2,2024,gdchaves,1459.06,3163,0.46
ligaportugal2,2024,leixoessc,1578.82,3274,0.48
ligaportugal2,2024,portimonensesad,960.59,1634,0.59
ligaportugal2,2024,scuniaotorreense,824.71,1546,0.53
ligaportugal2,2024,slbenficab,544.29,760,0.72
ligaportugal2,2024,udleiria,3171.76,7565,0.42
ligaportugal2,2024,udoliveirense,592.24,1182,0.50
ligue1,1990,ajauxerre,8826.26,18500,0.48
ligue1,1990,ascannes,7154.00,15000,0.48
ligue1,1990,asmonaco,5745.47,18070,0.32
ligue1,1990,asnancylorraine,9087.16,23559,0.39
ligue1,1990,assaintetienne,13673.95,27806,0.49
ligue1,1990,brestarmoriquefc,9286.79,18000,0.52
ligue1,1990,fcgbordeaux,14834.26,20045,0.74
ligue1,1990,fcmetz,11331.26,23673,0.48
ligue1,1990,fcnantes,10381.16,31814,0.33
ligue1,1990,fcparissaintgermain,14502.95,38766,0.37
ligue1,1990,fcsochauxmontbeliard,4228.47,10015,0.42
ligue1,1990,fctoulouse,9290.16,30728,0.30
ligue1,1990,losclille,8052.84,19155,0.42
ligue1,1990,montpellierhsc,11882.47,20000,0.59
ligue1,1990,ogcnice,7163.89,14553,0.49
ligue1,1990,olympiquelyon,20367.37,39403,0.52
ligue1,1990,olympiquemarselha,31150.53,39432,0.79
ligue1,1990,smcaen,8735.79,12593,0.69
ligue1,1990,sportingclubdetoulonetduvar,5382.26,14980,0.36
ligue1,1990,staderennaisfc,9955.16,23349,0.43
ligue1,1991,ajauxerre,7857.00,15000,0.52
ligue1,1991,ascannes,6564.32,17000,0.39
ligue1,1991,asmonaco,5585.05,18000,0.31
ligue1,1991,asnancylorraine,9064.42,18000,0.50
ligue1,1991,assaintetienne,15170.32,30416,0.50
ligue1,1991,fcmetz,12673.74,28766,0.44
ligue1,1991,fcnantes,11220.74,35419,0.32
ligue1,1991,fcparissaintgermain,26843.53,43382,0.62
ligue1,1991,fcsochauxmontbeliard,4091.32,14962,0.27
ligue1,1991,fctoulouse,10048.21,27349,0.37
ligue1,1991,lehavreac,9548.79,18984,0.50
ligue1,1991,losclille,7695.11,17235,0.45
ligue1,1991,montpellierhsc,11120.63,20000,0.56
ligue1,1991,nimesolympique,12995.32,23015,0.56
ligue1,1991,olympiquelyon,16327.63,35000,0.47
ligue1,1991,olympiquemarselha,28401.47,48000,0.59
ligue1,1991,rclens,18422.37,48912,0.38
ligue1,1991,smcaen,8241.21,10800,0.76
ligue1,1991,sportingclubdetoulonetduvar,5151.74,15620,0.33
ligue1,1991,staderennaisfc,10553.32,24688,0.43
ligue1,1992,ajauxerre,9942.11,17000,0.58
ligue1,1992,asmonaco,6039.58,18000,0.34
ligue1,1992,assaintetienne,19973.53,41970,0.48
ligue1,1992,fcgbordeaux,20465.05,30755,0.67
ligue1,1992,fcmetz,9580.21,15067,0.64
ligue1,1992,fcnantes,19957.89,37494,0.53
ligue1,1992,fcparissaintgermain,26505.63,42510,0.62
ligue1,1992,fcsochauxmontbeliard,4334.00,10625,0.41
ligue1,1992,fctoulouse,9963.63,21233,0.47
ligue1,1992,lehavreac,7830.16,12116,0.65
ligue1,1992,losclille,6532.37,13000,0.50
ligue1,1992,montpellierhsc,9872.89,17719,0.56
ligue1,1992,nimesolympique,8788.26,21188,0.41
ligue1,1992,olympiquelyon,16725.68,39883,0.42
ligue1,1992,olympiquemarselha,27143.95,40000,0.68
ligue1,1992,rclens,17276.47,24126,0.72
ligue1,1992,rcstrasbourgalsace,21697.26,39033,0.56
ligue1,1992,smcaen,7736.00,10087,0.77
ligue1,1992,sportingclubdetoulonetduvar,4432.05,13655,0.32
ligue1,1992,usvalenciennesanzinarrondissement,11738.37,18102,0.65
ligue1,1993,ajauxerre,9648.53,18000,0.54
ligue1,1993,angerssco,6731.79,21000,0.32
ligue1,1993,ascannes,7288.47,18000,0.40
ligue1,1993,asmonaco,5315.79,20000,0.27
ligue1,1993,assaintetienne,14944.32,40017,0.37
ligue1,1993,fcgbordeaux,18215.84,30000,0.61
ligue1,1993,fcmartigues,4585.00,10000,0.46
ligue1,1993,fcmetz,9120.11,17607,0.52
ligue1,1993,fcnantes,16531.26,36000,0.46
ligue1,1993,fcparissaintgermain,26511.53,40021,0.66
ligue1,1993,fcsochauxmontbeliard,4960.95,9153,0.54
ligue1,1993,fctoulouse,7765.11,13702,0.57
ligue1,1993,lehavreac,7179.74,10447,0.69
ligue1,1993,losclille,6780.11,10526,0.64
ligue1,1993,montpellierhsc,9710.42,18585,0.52
ligue1,1993,olympiquelyon,17037.74,33000,0.52
ligue1,1993,olympiquemarselha,24638.95,38000,0.65
ligue1,1993,rclens,19691.37,40000,0.49
ligue1,1993,rcstrasbourgalsace,16534.42,31847,0.52
ligue1,1993,smcaen,16231.47,19611,0.83
ligue1,1994,ajauxerre,8719.16,17664,0.49
ligue1,1994,ascannes,7044.21,24871,0.28
ligue1,1994,asmonaco,5342.11,12000,0.45
ligue1,1994,assaintetienne,15891.58,35722,0.44
ligue1,1994,fcgbordeaux,15834.26,32476,0.49
ligue1,1994,fcmartigues,4211.47,9000,0.47
ligue1,1994,fcmetz,9762.05,15000,0.65
ligue1,1994,fcnantes,23222.84,34210,0.68
ligue1,1994,fcparissaintgermain,33586.63,45266,0.74
ligue1,1994,fcsochauxmontbeliard,4086.53,7985,0.51
ligue1,1994,lehavreac,8908.42,16017,0.56
ligue1,1994,losclille,7795.00,13563,0.57
ligue1,1994,montpellierhsc,9644.21,14104,0.68
ligue1,1994,ogcnice,5317.37,10811,0.49
ligue1,1994,olympiquelyon,22526.05,42741,0.53
ligue1,1994,rclens,27472.79,43000,0.64
ligue1,1994,rcstrasbourgalsace,16084.63,30514,0.53
ligue1,1994,scbastia,5894.74,8000,0.74
ligue1,1994,smcaen,15426.84,19645,0.79
ligue1,1994,staderennaisfc,11309.26,17549,0.64
ligue1,1995,ajauxerre,10709.89,20306,0.53
ligue1,1995,ascannes,4355.74,10985,0.40
ligue1,1995,asmonaco,5000.00,9000,0.56
ligue1,1995,assaintetienne,14726.58,30028,0.49
ligue1,1995,eaguingamp,11317.21,15949,0.71
ligue1,1995,fcgbordeaux,13711.53,25635,0.53
ligue1,1995,fcgueugnon,6745.58,11857,0.57
ligue1,1995,fcmartigues,3834.79,10000,0.38
ligue1,1995,fcmetz,16043.74,25339,0.63
ligue1,1995,fcnantes,21134.58,32410,0.65
ligue1,1995,fcparissaintgermain,37123.74,44526,0.83
ligue1,1995,lehavreac,9592.26,15644,0.61
ligue1,1995,losclille,8443.42,12263,0.69
ligue1,1995,montpellierhsc,9807.05,14792,0.66
ligue1,1995,ogcnice,5755.21,9746,0.59
ligue1,1995,olympiquelyon,18594.68,37903,0.49
ligue1,1995,rclens,25458.42,35074,0.73
ligue1,1995,rcstrasbourgalsace,12929.53,22125,0.58
ligue1,1995,scbastia,5387.26,8500,0.63
ligue1,1995,staderennaisfc,11908.37,19577,0.61
ligue1,1996,ajauxerre,8473.68,22000,0.39
ligue1,1996,ascannes,4933.63,10000,0.49
ligue1,1996,asmonaco,6236.84,16000,0.39
ligue1,1996,asnancylorraine,9665.26,21392,0.45
ligue1,1996,eaguingamp,9402.11,12000,0.78
ligue1,1996,fcgbordeaux,19684.37,30997,0.64
ligue1,1996,fcmetz,14651.63,23486,0.62
ligue1,1996,fcnantes,20715.11,36697,0.56
ligue1,1996,fcparissaintgermain,35301.53,44804,0.79
ligue1,1996,lehavreac,10558.74,20116,0.52
ligue1,1996,losclille,10020.58,15787,0.63
ligue1,1996,montpellierhsc,9941.00,16419,0.61
ligue1,1996,ogcnice,4933.00,10000,0.49
ligue1,1996,olympiquelyon,20126.58,29740,0.68
ligue1,1996,olympiquemarselha,19441.11,26000,0.75
ligue1,1996,rclens,23819.79,35694,0.67
ligue1,1996,rcstrasbourgalsace,14639.84,31473,0.47
ligue1,1996,scbastia,5609.47,10080,0.56
ligue1,1996,smcaen,15303.89,19968,0.77
ligue1,1996,staderennaisfc,12237.63,19500,0.63
ligue1,1997,ajauxerre,8809.29,20392,0.43
ligue1,1997,ascannes,4721.24,11000,0.43
ligue1,1997,asmonaco,5470.59,14000,0.39
ligue1,1997,eaguingamp,13108.41,19803,0.66
ligue1,1997,fcgbordeaux,17434.00,32000,0.54
ligue1,1997,fcmetz,16349.24,25142,0.65
ligue1,1997,fcnantes,22572.06,32597,0.69
ligue1,1997,fcparissaintgermain,36478.59,43307,0.84
ligue1,1997,fctoulouse,14959.35,36982,0.40
ligue1,1997,lbchateauroux,12385.12,16528,0.75
ligue1,1997,lehavreac,11217.29,15955,0.70
ligue1,1997,montpellierhsc,12992.76,26881,0.48
ligue1,1997,olympiquelyon,20758.94,42210,0.49
ligue1,1997,olympiquemarselha,28021.71,56470,0.50
ligue1,1997,rclens,27886.41,40478,0.69
ligue1,1997,rcstrasbourgalsace,17173.65,29127,0.59
ligue1,1997,scbastia,5265.88,10000,0.53
ligue1,1997,staderennaisfc,12803.00,19148,0.67
ligue1,1998,ajauxerre,10925.29,19566,0.56
ligue1,1998,asmonaco,7386.82,14464,0.51
ligue1,1998,asnancylorraine,11121.53,18516,0.60
ligue1,1998,fcgbordeaux,25723.71,38893,0.66
ligue1,1998,fclorient,11266.71,14000,0.80
ligue1,1998,fcmetz,17394.76,23470,0.74
ligue1,1998,fcnantes,26700.47,35437,0.75
ligue1,1998,fcparissaintgermain,40910.47,45597,0.90
ligue1,1998,fcsochauxmontbeliard,7739.24,8882,0.87
ligue1,1998,fctoulouse,16878.47,35830,0.47
ligue1,1998,lehavreac,11809.59,15322,0.77
ligue1,1998,montpellierhsc,14332.59,23341,0.61
ligue1,1998,olympiquelyon,29549.76,41440,0.71
ligue1,1998,olympiquemarselha,49726.00,57414,0.87
ligue1,1998,rclens,36010.12,40661,0.89
ligue1,1998,rcstrasbourgalsace,17533.41,34462,0.51
ligue1,1998,scbastia,5228.94,8459,0.62
ligue1,1998,staderennaisfc,15546.24,19261,0.81
ligue1,1999,ajauxerre,11934.18,20983,0.57
ligue1,1999,asmonaco,10258.65,14915,0.69
ligue1,1999,asnancylorraine,10358.88,15760,0.66
ligue1,1999,assaintetienne,27993.65,35095,0.80
ligue1,1999,associationtroyesaubechampagne,14142.12,17734,0.80
ligue1,1999,cssedanardennes,12953.47,17113,0.76
ligue1,1999,fcgbordeaux,30084.94,32656,0.92
ligue1,1999,fcmetz,19867.24,25648,0.77
ligue1,1999,fcnantes,28334.71,35853,0.79
ligue1,1999,fcparissaintgermain,42792.65,44784,0.96
ligue1,1999,lehavreac,12322.82,16319,0.76
ligue1,1999,montpellierhsc,13956.47,27960,0.50
ligue1,1999,olympiquelyon,35453.94,40080,0.88
ligue1,1999,olympiquemarselha,51686.18,56898,0.91
ligue1,1999,rclens,38805.29,40571,0.96
ligue1,1999,rcstrasbourgalsace,19845.06,35946,0.55
ligue1,1999,scbastia,6914.59,9835,0.70
ligue1,1999,staderennaisfc,13718.88,22072,0.62
ligue1,2000,ajauxerre,10513.41,17769,0.59
ligue1,2000,asmonaco,8897.35,14925,0.60
ligue1,2000,assaintetienne,26486.88,33783,0.78
ligue1,2000,cssedanardennes,14441.65,16951,0.85
ligue1,2000,eaguingamp,13056.06,17692,0.74
ligue1,2000,estactroyes,15040.29,17756,0.85
ligue1,2000,fcgbordeaux,29371.59,32497,0.90
ligue1,2000,fcmetz,18389.06,26320,0.70
ligue1,2000,fcnantes,31913.24,35852,0.89
ligue1,2000,fcparissaintgermain,42716.82,44757,0.95
ligue1,2000,fctoulouse,19926.29,32103,0.62
ligue1,2000,losclille,16793.41,19583,0.86
ligue1,2000,olympiquelyon,34564.53,40629,0.85
ligue1,2000,olympiquemarselha,50755.18,56806,0.89
ligue1,2000,rclens,39520.29,40651,0.97
ligue1,2000,rcstrasbourgalsace,13866.71,22523,0.62
ligue1,2000,scbastia,7357.71,9927,0.74
ligue1,2000,staderennaisfc,19454.29,23168,0.84
ligue1,2001,ajauxerre,12138.18,20502,0.59
ligue1,2001,asmonaco,8563.59,14900,0.57
ligue1,2001,cssedanardennes,16591.94,21998,0.75
ligue1,2001,eaguingamp,12202.53,16400,0.74
ligue1,2001,estactroyes,13926.18,16272,0.86
ligue1,2001,fcgbordeaux,27869.71,32641,0.85
ligue1,2001,fclorient,12235.06,15896,0.77
ligue1,2001,fcmetz,17876.41,25697,0.70
ligue1,2001,fcnantes,33367.82,35453,0.94
ligue1,2001,fcparissaintgermain,40863.47,43930,0.93
ligue1,2001,fcsochauxmontbeliard,16439.41,19907,0.83
ligue1,2001,losclille,17880.76,20380,0.88
ligue1,2001,montpellierhsc,13861.24,29507,0.47
ligue1,2001,olympiquelyon,34843.59,39691,0.88
ligue1,2001,olympiquemarselha,50030.06,55803,0.90
ligue1,2001,rclens,37336.47,40811,0.91
ligue1,2001,scbastia,7213.12,11333,0.64
ligue1,2001,staderennaisfc,19601.12,28724,0.68
ligue1,2002,acajaccio,4830.95,8305,0.58
ligue1,2002,ajauxerre,10463.05,16999,0.62
ligue1,2002,asmonaco,8448.26,17172,0.49
ligue1,2002,cssedanardennes,15575.05,22754,0.68
ligue1,2002,eaguingamp,14569.63,18001,0.81
ligue1,2002,estactroyes,11280.63,14211,0.79
ligue1,2002,fcgbordeaux,27022.79,32793,0.82
ligue1,2002,fcnantes,32421.26,36411,0.89
ligue1,2002,fcparissaintgermain,38671.47,43284,0.89
ligue1,2002,fcsochauxmontbeliard,15304.32,19910,0.77
ligue1,2002,lehavreac,12057.11,16185,0.74
ligue1,2002,losclille,15599.47,20211,0.77
ligue1,2002,montpellierhsc,12759.21,26096,0.49
ligue1,2002,ogcnice,13493.74,16668,0.81
ligue1,2002,olympiquelyon,36733.00,40188,0.91
ligue1,2002,olympiquemarselha,48233.47,56529,0.85
ligue1,2002,rclens,37203.89,40825,0.91
ligue1,2002,rcstrasbourgalsace,14759.63,26857,0.55
ligue1,2002,scbastia,7579.47,10055,0.75
ligue1,2002,staderennaisfc,18246.32,23572,0.77
ligue1,2003,acajaccio,4347.11,8204,0.53
ligue1,2003,ajauxerre,12323.32,21112,0.58
ligue1,2003,asmonaco,9088.26,18000,0.50
ligue1,2003,eaguingamp,14665.16,18002,0.81
ligue1,2003,fcgbordeaux,23491.26,32507,0.72
ligue1,2003,fcmetz,18052.00,28511,0.63
ligue1,2003,fcnantes,30737.11,36465,0.84
ligue1,2003,fcparissaintgermain,39244.63,52000,0.75
ligue1,2003,fcsochauxmontbeliard,16602.89,19791,0.84
ligue1,2003,fctoulouse,20028.58,35005,0.57
ligue1,2003,lemansunionclub72,12740.42,16312,0.78
ligue1,2003,losclille,15100.53,20400,0.74
ligue1,2003,montpellierhsc,11702.00,21085,0.55
ligue1,2003,ogcnice,11911.63,15690,0.76
ligue1,2003,olympiquelyon,36022.05,40000,0.90
ligue1,2003,olympiquemarselha,50806.21,59000,0.86
ligue1,2003,rclens,34822.11,40455,0.86
ligue1,2003,rcstrasbourgalsace,16564.21,27000,0.61
ligue1,2003,scbastia,5997.63,9243,0.65
ligue1,2003,staderennaisfc,17267.79,22143,0.78
ligue1,2004,acajaccio,4462.68,8000,0.56
ligue1,2004,ajauxerre,11134.95,21000,0.53
ligue1,2004,asmonaco,10829.84,17506,0.62
ligue1,2004,assaintetienne,29887.21,35070,0.85
ligue1,2004,fcgbordeaux,23508.95,32712,0.72
ligue1,2004,fcistresouestprovence,7207.37,15000,0.48
ligue1,2004,fcmetz,18205.26,25908,0.70
ligue1,2004,fcnantes,30735.53,36700,0.84
ligue1,2004,fcparissaintgermain,36265.16,43911,0.83
ligue1,2004,fcsochauxmontbeliard,15688.79,19931,0.79
ligue1,2004,fctoulouse,24162.26,35650,0.68
ligue1,2004,losclille,13679.11,19000,0.72
ligue1,2004,ogcnice,11352.95,15755,0.72
ligue1,2004,olympiquelyon,37211.05,40352,0.92
ligue1,2004,olympiquemarselha,52421.16,59000,0.89
ligue1,2004,rclens,34950.11,40281,0.87
ligue1,2004,rcstrasbourgalsace,17465.37,26659,0.66
ligue1,2004,scbastia,5222.37,8620,0.61
ligue1,2004,smcaen,19815.00,20972,0.94
ligue1,2004,staderennaisfc,23413.05,29164,0.80
ligue1,2005,acajaccio,3840.11,7000,0.55
ligue1,2005,ajauxerre,11012.58,20000,0.55
ligue1,2005,asmonaco,10217.42,17596,0.58
ligue1,2005,asnancylorraine,17164.89,20078,0.85
ligue1,2005,assaintetienne,29168.74,35616,0.82
ligue1,2005,estactroyes,13803.11,19825,0.70
ligue1,2005,fcgbordeaux,24249.79,32800,0.74
ligue1,2005,fcmetz,16039.74,22689,0.71
ligue1,2005,fcnantes,29131.42,37260,0.78
ligue1,2005,fcparissaintgermain,40486.26,43906,0.92
ligue1,2005,fcsochauxmontbeliard,14260.00,18777,0.76
ligue1,2005,fctoulouse,18894.63,28254,0.67
ligue1,2005,lemansunionclub72,11329.32,16531,0.69
ligue1,2005,losclille,13127.16,17100,0.77
ligue1,2005,ogcnice,11655.16,14283,0.82
ligue1,2005,olympiquelyon,38675.63,44400,0.87
ligue1,2005,olympiquemarselha,49646.00,57609,0.86
ligue1,2005,rclens,34189.26,40591,0.84
ligue1,2005,rcstrasbourgalsace,19028.58,26022,0.73
ligue1,2005,staderennaisfc,25000.26,29490,0.85
ligue1,2006,ajauxerre,10094.63,19415,0.52
ligue1,2006,asmonaco,11060.58,17510,0.63
ligue1,2006,asnancylorraine,18334.63,20081,0.91
ligue1,2006,assaintetienne,29391.21,35201,0.83
ligue1,2006,cssedanardennes,14620.37,22779,0.64
ligue1,2006,estactroyes,12712.42,18579,0.68
ligue1,2006,fcgbordeaux,25006.47,32253,0.78
ligue1,2006,fclorient,13586.79,15752,0.86
ligue1,2006,fcnantes,30074.16,35616,0.84
ligue1,2006,fcparissaintgermain,36234.42,44431,0.82
ligue1,2006,fcsochauxmontbeliard,14650.95,19990,0.73
ligue1,2006,fctoulouse,21543.05,35164,0.61
ligue1,2006,lemansunionclub72,11368.16,15976,0.71
ligue1,2006,losclille,14563.11,17351,0.84
ligue1,2006,ogcnice,11336.05,15030,0.75
ligue1,2006,olympiquelyon,38546.21,40363,0.95
ligue1,2006,olympiquemarselha,51818.00,58000,0.89
ligue1,2006,rclens,34363.53,40567,0.85
ligue1,2006,staderennaisfc,25169.74,29425,0.86
ligue1,2006,valenciennesfc,14764.32,16513,0.89
ligue1,2007,ajauxerre,10554.95,19799,0.53
ligue1,2007,asmonaco,10833.53,17368,0.62
ligue1,2007,asnancylorraine,18741.63,19901,0.94
ligue1,2007,assaintetienne,29232.95,34237,0.85
ligue1,2007,fcgbordeaux,25489.89,32487,0.78
ligue1,2007,fclorient,12304.21,15436,0.80
ligue1,2007,fcmetz,13790.74,25694,0.54
ligue1,2007,fcparissaintgermain,36491.42,45353,0.80
ligue1,2007,fcsochauxmontbeliard,15930.53,19957,0.80
ligue1,2007,fctoulouse,20209.16,34502,0.59
ligue1,2007,lemansunionclub72,11063.63,16361,0.68
ligue1,2007,losclille,17238.53,77840,0.22
ligue1,2007,ogcnice,11282.42,15884,0.71
ligue1,2007,olympiquelyon,37297.47,40381,0.92
ligue1,2007,olympiquemarselha,52700.37,58000,0.91
ligue1,2007,rclens,34653.47,40477,0.86
ligue1,2007,rcstrasbourgalsace,19401.32,26397,0.73
ligue1,2007,smcaen,19658.42,20933,0.94
ligue1,2007,staderennaisfc,25614.16,29278,0.87
ligue1,2007,valenciennesfc,13784.05,16028,0.86
ligue1,2008,ajauxerre,12914.21,20002,0.65
ligue1,2008,asmonaco,8511.95,16904,0.50
ligue1,2008,asnancylorraine,17998.63,20017,0.90
ligue1,2008,assaintetienne,28168.05,34734,0.81
ligue1,2008,fcgbordeaux,26953.21,32858,0.82
ligue1,2008,fclorient,11400.42,14617,0.78
ligue1,2008,fcnantes,24137.63,35993,0.67
ligue1,2008,fcparissaintgermain,40902.26,45774,0.89
ligue1,2008,fcsochauxmontbeliard,14658.68,19972,0.73
ligue1,2008,fctoulouse,20075.68,33572,0.60
ligue1,2008,grenoblefoot38,17216.74,19648,0.88
ligue1,2008,lehavreac,13566.11,16378,0.83
ligue1,2008,lemansunionclub72,10411.21,16221,0.64
ligue1,2008,losclille,17911.68,78056,0.23
ligue1,2008,ogcnice,10621.89,16669,0.64
ligue1,2008,olympiquelyon,37396.95,40245,0.93
ligue1,2008,olympiquemarselha,52161.84,56953,0.92
